,file_name,label_pred
4604,2.강도범죄_381034_label.wav,1.0
4605,2.강도범죄_381058_label.wav,1.0
4607,2.강도범죄_381244_label.wav,1.0
4609,2.강도범죄_381260_label.wav,1.0
4610,2.강도범죄_381263_label.wav,1.0
4613,2.강도범죄_381314_label.wav,1.0
4614,2.강도범죄_381373_label.wav,1.0
4615,2.강도범죄_381400_label.wav,1.0
4616,2.강도범죄_381437_label.wav,1.0
4618,2.강도범죄_381540_label.wav,1.0
4619,2.강도범죄_381606_label.wav,1.0
4621,2.강도범죄_381731_label.wav,1.0
4622,2.강도범죄_381734_label.wav,1.0
4623,2.강도범죄_381784_label.wav,1.0
4624,2.강도범죄_381791_label.wav,1.0
4625,2.강도범죄_381828_label.wav,1.0
4626,2.강도범죄_381838_label.wav,1.0
4627,2.강도범죄_381854_label.wav,1.0
4628,2.강도범죄_381897_label.wav,1.0
4629,2.강도범죄_381921_label.wav,1.0
4630,2.강도범죄_381941_label.wav,1.0
4631,2.강도범죄_382041_label.wav,1.0
4632,2.강도범죄_382078_label.wav,1.0
4633,2.강도범죄_382093_label.wav,1.0
4634,2.강도범죄_382101_label.wav,1.0
4635,2.강도범죄_382153_label.wav,1.0
4637,2.강도범죄_382294_label.wav,1.0
4638,2.강도범죄_382360_label.wav,1.0
4639,2.강도범죄_382442_label.wav,1.0
4640,2.강도범죄_382450_label.wav,1.0
4641,2.강도범죄_382535_label.wav,1.0
4642,2.강도범죄_382629_label.wav,1.0
4643,2.강도범죄_382765_label.wav,1.0
4644,2.강도범죄_382772_label.wav,1.0
4646,2.강도범죄_382835_label.wav,1.0
4647,2.강도범죄_382886_label.wav,1.0
4648,2.강도범죄_382907_label.wav,1.0
4649,2.강도범죄_382939_label.wav,1.0
4650,2.강도범죄_382971_label.wav,1.0
4651,2.강도범죄_382986_label.wav,1.0
4652,2.강도범죄_385578_label.wav,1.0
4654,2.강도범죄_385637_label.wav,1.0
4655,2.강도범죄_385657_label.wav,1.0
4656,2.강도범죄_385685_label.wav,1.0
4658,2.강도범죄_385775_label.wav,1.0
4660,2.강도범죄_385824_label.wav,1.0
4662,2.강도범죄_385874_label.wav,1.0
4663,2.강도범죄_385882_label.wav,1.0
4665,2.강도범죄_385916_label.wav,1.0
4666,2.강도범죄_385931_label.wav,1.0
4667,2.강도범죄_385963_label.wav,1.0
4668,2.강도범죄_385969_label.wav,1.0
4669,2.강도범죄_385992_label.wav,1.0
4670,2.강도범죄_386087_label.wav,1.0
4671,2.강도범죄_386120_label.wav,1.0
4672,2.강도범죄_386129_label.wav,1.0
4673,2.강도범죄_386144_label.wav,1.0
4675,2.강도범죄_386224_label.wav,1.0
4676,2.강도범죄_386254_label.wav,1.0
4677,2.강도범죄_386275_label.wav,1.0
4682,2.강도범죄_386534_label.wav,1.0
4683,2.강도범죄_386552_label.wav,1.0
4684,2.강도범죄_386629_label.wav,1.0
4685,2.강도범죄_386631_label.wav,1.0
4688,2.강도범죄_386717_label.wav,1.0
4689,2.강도범죄_386733_label.wav,1.0
4690,2.강도범죄_386735_label.wav,1.0
4691,2.강도범죄_386737_label.wav,1.0
4692,2.강도범죄_386754_label.wav,1.0
4693,2.강도범죄_386812_label.wav,1.0
4694,2.강도범죄_386892_label.wav,1.0
4695,2.강도범죄_386981_label.wav,1.0
4696,2.강도범죄_386998_label.wav,1.0
4697,2.강도범죄_387112_label.wav,1.0
4699,2.강도범죄_387194_label.wav,1.0
4700,2.강도범죄_387197_label.wav,1.0
4701,2.강도범죄_387215_label.wav,1.0
4703,2.강도범죄_387260_label.wav,1.0
4704,2.강도범죄_387265_label.wav,1.0
4705,2.강도범죄_387331_label.wav,1.0
4706,2.강도범죄_387350_label.wav,1.0
4707,2.강도범죄_387428_label.wav,1.0
4708,2.강도범죄_387561_label.wav,1.0
4709,2.강도범죄_387588_label.wav,1.0
4711,2.강도범죄_387704_label.wav,1.0
4712,2.강도범죄_387774_label.wav,1.0
4713,2.강도범죄_387796_label.wav,1.0
4715,2.강도범죄_387879_label.wav,1.0
4716,2.강도범죄_387938_label.wav,1.0
4719,2.강도범죄_388032_label.wav,1.0
4721,2.강도범죄_388095_label.wav,1.0
4722,2.강도범죄_388099_label.wav,1.0
4723,2.강도범죄_388157_label.wav,1.0
4724,2.강도범죄_388345_label.wav,1.0
4725,2.강도범죄_388360_label.wav,1.0
4726,2.강도범죄_388424_label.wav,1.0
4728,2.강도범죄_388569_label.wav,1.0
4729,2.강도범죄_388588_label.wav,1.0
4730,2.강도범죄_388632_label.wav,1.0
4731,2.강도범죄_388719_label.wav,1.0
4732,2.강도범죄_388818_label.wav,1.0
4733,2.강도범죄_388984_label.wav,1.0
4734,2.강도범죄_389004_label.wav,1.0
4735,2.강도범죄_389043_label.wav,1.0
4737,2.강도범죄_389222_label.wav,1.0
4738,2.강도범죄_389290_label.wav,1.0
4740,2.강도범죄_389343_label.wav,1.0
4743,2.강도범죄_389396_label.wav,1.0
4744,2.강도범죄_389530_label.wav,1.0
4746,2.강도범죄_389684_label.wav,1.0
4747,2.강도범죄_389724_label.wav,1.0
4749,2.강도범죄_389786_label.wav,1.0
4750,2.강도범죄_389855_label.wav,1.0
4751,2.강도범죄_389876_label.wav,1.0
4752,2.강도범죄_389880_label.wav,1.0
4754,2.강도범죄_390115_label.wav,1.0
4755,2.강도범죄_390128_label.wav,1.0
4758,2.강도범죄_390212_label.wav,1.0
4759,2.강도범죄_390214_label.wav,1.0
4760,2.강도범죄_390322_label.wav,1.0
4761,2.강도범죄_390327_label.wav,1.0
4762,2.강도범죄_390339_label.wav,1.0
4763,2.강도범죄_390373_label.wav,1.0
4764,2.강도범죄_390415_label.wav,1.0
4765,2.강도범죄_390555_label.wav,1.0
4767,2.강도범죄_390581_label.wav,1.0
4768,2.강도범죄_390606_label.wav,1.0
4771,2.강도범죄_390891_label.wav,1.0
4772,2.강도범죄_390940_label.wav,1.0
4775,2.강도범죄_391154_label.wav,1.0
4776,2.강도범죄_391214_label.wav,1.0
4777,2.강도범죄_391231_label.wav,1.0
4779,2.강도범죄_391329_label.wav,1.0
4780,2.강도범죄_391334_label.wav,1.0
4781,2.강도범죄_391438_label.wav,1.0
4783,2.강도범죄_391527_label.wav,1.0
4784,2.강도범죄_391570_label.wav,1.0
4785,2.강도범죄_391600_label.wav,1.0
4786,2.강도범죄_391621_label.wav,1.0
4787,2.강도범죄_391724_label.wav,1.0
4788,2.강도범죄_391757_label.wav,1.0
4789,2.강도범죄_391829_label.wav,1.0
4790,2.강도범죄_391835_label.wav,1.0
4791,2.강도범죄_391885_label.wav,1.0
4792,2.강도범죄_391886_label.wav,1.0
4793,2.강도범죄_391902_label.wav,1.0
4794,2.강도범죄_391935_label.wav,1.0
4795,2.강도범죄_391947_label.wav,1.0
4796,2.강도범죄_391971_label.wav,1.0
4797,2.강도범죄_391998_label.wav,1.0
4798,2.강도범죄_392003_label.wav,1.0
4799,2.강도범죄_392060_label.wav,1.0
4801,2.강도범죄_392123_label.wav,1.0
4802,2.강도범죄_392147_label.wav,1.0
4804,2.강도범죄_392251_label.wav,1.0
4805,2.강도범죄_392292_label.wav,1.0
4806,2.강도범죄_392366_label.wav,1.0
4807,2.강도범죄_392378_label.wav,1.0
4808,2.강도범죄_392394_label.wav,1.0
4809,2.강도범죄_392470_label.wav,1.0
4810,2.강도범죄_392479_label.wav,1.0
4811,2.강도범죄_392497_label.wav,1.0
4812,2.강도범죄_392540_label.wav,1.0
4813,2.강도범죄_392567_label.wav,1.0
4815,2.강도범죄_392622_label.wav,1.0
4816,2.강도범죄_392775_label.wav,1.0
4817,2.강도범죄_392869_label.wav,1.0
4820,2.강도범죄_393020_label.wav,1.0
4821,2.강도범죄_393045_label.wav,1.0
4822,2.강도범죄_393064_label.wav,1.0
4825,2.강도범죄_393239_label.wav,1.0
4826,2.강도범죄_393268_label.wav,1.0
4827,2.강도범죄_393291_label.wav,1.0
4828,2.강도범죄_393338_label.wav,1.0
4829,2.강도범죄_393358_label.wav,1.0
4830,2.강도범죄_393371_label.wav,1.0
4831,2.강도범죄_393515_label.wav,1.0
4832,2.강도범죄_393521_label.wav,1.0
4834,2.강도범죄_393687_label.wav,1.0
4835,2.강도범죄_393692_label.wav,1.0
4836,2.강도범죄_393696_label.wav,1.0
4837,2.강도범죄_393923_label.wav,1.0
4838,2.강도범죄_393954_label.wav,1.0
4839,2.강도범죄_393960_label.wav,1.0
4841,2.강도범죄_394076_label.wav,1.0
4842,2.강도범죄_394239_label.wav,1.0
4844,2.강도범죄_394328_label.wav,1.0
4846,2.강도범죄_394541_label.wav,1.0
4847,2.강도범죄_394582_label.wav,1.0
4848,2.강도범죄_394628_label.wav,1.0
4849,2.강도범죄_394641_label.wav,1.0
4851,2.강도범죄_394893_label.wav,1.0
4852,2.강도범죄_394999_label.wav,1.0
4853,2.강도범죄_395075_label.wav,1.0
4855,2.강도범죄_395604_label.wav,1.0
4858,2.강도범죄_395717_label.wav,1.0
4859,2.강도범죄_395816_label.wav,1.0
4861,2.강도범죄_396136_label.wav,1.0
4862,2.강도범죄_396165_label.wav,1.0
4863,2.강도범죄_396244_label.wav,1.0
4864,2.강도범죄_396356_label.wav,1.0
4865,2.강도범죄_396409_label.wav,1.0
4866,2.강도범죄_396456_label.wav,1.0
4867,2.강도범죄_396482_label.wav,1.0
4868,2.강도범죄_396489_label.wav,1.0
4869,2.강도범죄_396500_label.wav,1.0
4870,2.강도범죄_396508_label.wav,1.0
4872,2.강도범죄_396669_label.wav,1.0
4873,2.강도범죄_396698_label.wav,1.0
4875,2.강도범죄_396859_label.wav,1.0
4876,2.강도범죄_396926_label.wav,1.0
4877,2.강도범죄_397009_label.wav,1.0
4879,2.강도범죄_397062_label.wav,1.0
4880,2.강도범죄_397079_label.wav,1.0
4882,2.강도범죄_397207_label.wav,1.0
4883,2.강도범죄_397224_label.wav,1.0
4884,2.강도범죄_397260_label.wav,1.0
4886,2.강도범죄_397817_label.wav,1.0
4887,2.강도범죄_398093_label.wav,1.0
4888,2.강도범죄_398112_label.wav,1.0
4889,2.강도범죄_398225_label.wav,1.0
4891,2.강도범죄_398370_label.wav,1.0
4892,2.강도범죄_398411_label.wav,1.0
4893,2.강도범죄_398455_label.wav,1.0
4895,2.강도범죄_398775_label.wav,1.0
4896,2.강도범죄_398801_label.wav,1.0
4897,2.강도범죄_398809_label.wav,1.0
4898,2.강도범죄_398851_label.wav,1.0
4899,2.강도범죄_398990_label.wav,1.0
4900,2.강도범죄_399032_label.wav,1.0
4901,2.강도범죄_399123_label.wav,1.0
4902,2.강도범죄_399190_label.wav,1.0
4903,2.강도범죄_399272_label.wav,1.0
4904,2.강도범죄_399278_label.wav,1.0
4905,2.강도범죄_399285_label.wav,1.0
4906,2.강도범죄_399353_label.wav,1.0
4907,2.강도범죄_399369_label.wav,1.0
4910,2.강도범죄_399566_label.wav,1.0
4914,2.강도범죄_399706_label.wav,1.0
4915,2.강도범죄_399742_label.wav,1.0
4917,2.강도범죄_400035_label.wav,1.0
4918,2.강도범죄_400037_label.wav,1.0
4920,2.강도범죄_400656_label.wav,1.0
4922,2.강도범죄_400967_label.wav,1.0
4923,2.강도범죄_401104_label.wav,1.0
4925,2.강도범죄_401165_label.wav,1.0
4926,2.강도범죄_401221_label.wav,1.0
4927,2.강도범죄_401233_label.wav,1.0
4929,2.강도범죄_401313_label.wav,1.0
4930,2.강도범죄_401339_label.wav,1.0
4931,2.강도범죄_401497_label.wav,1.0
4933,2.강도범죄_401588_label.wav,1.0
4934,2.강도범죄_401654_label.wav,1.0
4936,2.강도범죄_401759_label.wav,1.0
4937,2.강도범죄_401803_label.wav,1.0
4938,2.강도범죄_401960_label.wav,1.0
4939,2.강도범죄_401983_label.wav,1.0
4940,2.강도범죄_402003_label.wav,1.0
4941,2.강도범죄_402097_label.wav,1.0
4942,2.강도범죄_402154_label.wav,1.0
4946,2.강도범죄_402575_label.wav,1.0
4947,2.강도범죄_402653_label.wav,1.0
4949,2.강도범죄_402755_label.wav,1.0
4950,2.강도범죄_402845_label.wav,1.0
4951,2.강도범죄_402862_label.wav,1.0
4952,2.강도범죄_402888_label.wav,1.0
4954,2.강도범죄_403070_label.wav,1.0
4955,2.강도범죄_403088_label.wav,1.0
4957,2.강도범죄_403212_label.wav,1.0
4958,2.강도범죄_403334_label.wav,1.0
4959,2.강도범죄_403515_label.wav,1.0
4960,2.강도범죄_403578_label.wav,1.0
4961,2.강도범죄_403665_label.wav,1.0
4963,2.강도범죄_403837_label.wav,1.0
4965,2.강도범죄_403975_label.wav,1.0
4966,2.강도범죄_404064_label.wav,1.0
4967,2.강도범죄_404159_label.wav,1.0
4968,2.강도범죄_404171_label.wav,1.0
4969,2.강도범죄_404466_label.wav,1.0
4970,2.강도범죄_404719_label.wav,1.0
4972,2.강도범죄_405192_label.wav,1.0
4974,2.강도범죄_405471_label.wav,1.0
4975,2.강도범죄_405480_label.wav,1.0
4976,2.강도범죄_405603_label.wav,1.0
4977,2.강도범죄_405702_label.wav,1.0
4978,2.강도범죄_405961_label.wav,1.0
4979,2.강도범죄_406002_label.wav,1.0
4980,2.강도범죄_406010_label.wav,1.0
4983,2.강도범죄_406249_label.wav,1.0
4984,2.강도범죄_406266_label.wav,1.0
4985,2.강도범죄_406283_label.wav,1.0
4988,2.강도범죄_406487_label.wav,1.0
4989,2.강도범죄_406547_label.wav,1.0
4991,2.강도범죄_406635_label.wav,1.0
4992,2.강도범죄_406891_label.wav,1.0
4993,2.강도범죄_407027_label.wav,1.0
4994,2.강도범죄_407073_label.wav,1.0
4995,2.강도범죄_407145_label.wav,1.0
4996,2.강도범죄_407220_label.wav,1.0
4997,2.강도범죄_407286_label.wav,1.0
4998,2.강도범죄_407394_label.wav,1.0
4999,2.강도범죄_407410_label.wav,1.0
5000,2.강도범죄_407426_label.wav,1.0
5001,2.강도범죄_407455_label.wav,1.0
5002,2.강도범죄_407672_label.wav,1.0
5003,2.강도범죄_407804_label.wav,1.0
5004,2.강도범죄_407823_label.wav,1.0
5006,2.강도범죄_407884_label.wav,1.0
5007,2.강도범죄_408198_label.wav,1.0
5008,2.강도범죄_408296_label.wav,1.0
5009,2.강도범죄_408410_label.wav,1.0
5011,2.강도범죄_408611_label.wav,1.0
5013,2.강도범죄_408711_label.wav,1.0
5014,2.강도범죄_408720_label.wav,1.0
5015,2.강도범죄_408740_label.wav,1.0
5016,2.강도범죄_408815_label.wav,1.0
5017,2.강도범죄_408917_label.wav,1.0
5018,2.강도범죄_408958_label.wav,1.0
5019,2.강도범죄_408980_label.wav,1.0
5020,2.강도범죄_409011_label.wav,1.0
5022,2.강도범죄_409186_label.wav,1.0
5023,2.강도범죄_409206_label.wav,1.0
5024,2.강도범죄_409396_label.wav,1.0
5025,2.강도범죄_409408_label.wav,1.0
5026,2.강도범죄_409587_label.wav,1.0
5027,2.강도범죄_409590_label.wav,1.0
5028,2.강도범죄_409656_label.wav,1.0
5031,2.강도범죄_410130_label.wav,1.0
5032,2.강도범죄_410259_label.wav,1.0
5033,2.강도범죄_410301_label.wav,1.0
5035,2.강도범죄_410675_label.wav,1.0
5036,2.강도범죄_410725_label.wav,1.0
5037,2.강도범죄_410766_label.wav,1.0
5038,2.강도범죄_410962_label.wav,1.0
5039,2.강도범죄_411056_label.wav,1.0
5040,2.강도범죄_411085_label.wav,1.0
5041,2.강도범죄_411175_label.wav,1.0
5044,2.강도범죄_411703_label.wav,1.0
5045,2.강도범죄_411752_label.wav,1.0
5046,2.강도범죄_411764_label.wav,1.0
5047,2.강도범죄_411868_label.wav,1.0
5048,2.강도범죄_412039_label.wav,1.0
5050,2.강도범죄_412062_label.wav,1.0
5051,2.강도범죄_412132_label.wav,1.0
5053,2.강도범죄_412309_label.wav,1.0
5054,2.강도범죄_412486_label.wav,1.0
5055,2.강도범죄_412580_label.wav,1.0
5056,2.강도범죄_412650_label.wav,1.0
5059,2.강도범죄_412795_label.wav,1.0
5062,2.강도범죄_413006_label.wav,1.0
5063,2.강도범죄_413047_label.wav,1.0
5067,2.강도범죄_413545_label.wav,1.0
5070,2.강도범죄_414146_label.wav,1.0
5071,2.강도범죄_414365_label.wav,1.0
5073,2.강도범죄_414577_label.wav,1.0
5074,2.강도범죄_414673_label.wav,1.0
5075,2.강도범죄_414722_label.wav,1.0
5078,2.강도범죄_415187_label.wav,1.0
5080,2.강도범죄_415244_label.wav,1.0
5081,2.강도범죄_415277_label.wav,1.0
5082,2.강도범죄_415404_label.wav,1.0
5083,2.강도범죄_415624_label.wav,1.0
5084,2.강도범죄_415751_label.wav,1.0
5085,2.강도범죄_416233_label.wav,1.0
5086,2.강도범죄_416267_label.wav,1.0
5087,2.강도범죄_416345_label.wav,1.0
5088,2.강도범죄_416361_label.wav,1.0
5089,2.강도범죄_416632_label.wav,1.0
5091,2.강도범죄_416851_label.wav,1.0
5094,2.강도범죄_416970_label.wav,1.0
5095,2.강도범죄_417144_label.wav,1.0
5096,2.강도범죄_417230_label.wav,1.0
5098,2.강도범죄_417629_label.wav,1.0
5099,2.강도범죄_417720_label.wav,1.0
5102,2.강도범죄_417875_label.wav,1.0
5103,2.강도범죄_418034_label.wav,1.0
5104,2.강도범죄_418081_label.wav,1.0
5105,2.강도범죄_418242_label.wav,1.0
5106,2.강도범죄_418322_label.wav,1.0
5108,2.강도범죄_418407_label.wav,1.0
5109,2.강도범죄_418411_label.wav,1.0
5110,2.강도범죄_418582_label.wav,1.0
5111,2.강도범죄_418665_label.wav,1.0
5114,2.강도범죄_418971_label.wav,1.0
5115,2.강도범죄_418991_label.wav,1.0
5116,2.강도범죄_419087_label.wav,1.0
5118,2.강도범죄_419248_label.wav,1.0
5119,2.강도범죄_419278_label.wav,1.0
5120,2.강도범죄_419446_label.wav,1.0
5121,2.강도범죄_419450_label.wav,1.0
5122,2.강도범죄_419501_label.wav,1.0
5123,2.강도범죄_419570_label.wav,1.0
5124,2.강도범죄_419636_label.wav,1.0
5125,2.강도범죄_419686_label.wav,1.0
5129,2.강도범죄_420292_label.wav,1.0
5130,2.강도범죄_420496_label.wav,1.0
5131,2.강도범죄_420684_label.wav,1.0
5132,2.강도범죄_420781_label.wav,1.0
5133,2.강도범죄_420811_label.wav,1.0
5134,2.강도범죄_420819_label.wav,1.0
5136,2.강도범죄_421106_label.wav,1.0
5137,2.강도범죄_421129_label.wav,1.0
5138,2.강도범죄_421186_label.wav,1.0
5140,2.강도범죄_421444_label.wav,1.0
5141,2.강도범죄_421448_label.wav,1.0
5142,2.강도범죄_421455_label.wav,1.0
5143,2.강도범죄_421580_label.wav,1.0
5144,2.강도범죄_421595_label.wav,1.0
5145,2.강도범죄_421628_label.wav,1.0
5146,2.강도범죄_421707_label.wav,1.0
5149,2.강도범죄_421898_label.wav,1.0
5150,2.강도범죄_421995_label.wav,1.0
5151,2.강도범죄_422093_label.wav,1.0
5152,2.강도범죄_422107_label.wav,1.0
5153,2.강도범죄_422504_label.wav,1.0
5154,2.강도범죄_422517_label.wav,1.0
5155,2.강도범죄_422584_label.wav,1.0
5156,2.강도범죄_422713_label.wav,1.0
5158,2.강도범죄_422724_label.wav,1.0
5159,2.강도범죄_422877_label.wav,1.0
5161,2.강도범죄_422909_label.wav,1.0
5162,2.강도범죄_422933_label.wav,1.0
5163,2.강도범죄_422954_label.wav,1.0
5164,2.강도범죄_422985_label.wav,1.0
5165,2.강도범죄_423080_label.wav,1.0
5166,2.강도범죄_423088_label.wav,1.0
5167,2.강도범죄_423104_label.wav,1.0
5168,2.강도범죄_423127_label.wav,1.0
5169,2.강도범죄_423183_label.wav,1.0
5170,2.강도범죄_423215_label.wav,1.0
5171,2.강도범죄_423249_label.wav,1.0
5173,2.강도범죄_423345_label.wav,1.0
5174,2.강도범죄_423401_label.wav,1.0
5175,2.강도범죄_423426_label.wav,1.0
5176,2.강도범죄_423525_label.wav,1.0
5177,2.강도범죄_423613_label.wav,1.0
5178,2.강도범죄_423666_label.wav,1.0
5179,2.강도범죄_423672_label.wav,1.0
5180,2.강도범죄_423755_label.wav,1.0
5181,2.강도범죄_423944_label.wav,1.0
5182,2.강도범죄_424011_label.wav,1.0
5183,2.강도범죄_424066_label.wav,1.0
5184,2.강도범죄_424140_label.wav,1.0
5185,2.강도범죄_424196_label.wav,1.0
5186,2.강도범죄_424198_label.wav,1.0
5187,2.강도범죄_424199_label.wav,1.0
5190,2.강도범죄_424227_label.wav,1.0
5191,2.강도범죄_424243_label.wav,1.0
5192,2.강도범죄_424255_label.wav,1.0
5194,2.강도범죄_424404_label.wav,1.0
5196,2.강도범죄_424557_label.wav,1.0
5197,2.강도범죄_424586_label.wav,1.0
5198,2.강도범죄_424587_label.wav,1.0
5200,2.강도범죄_424726_label.wav,1.0
5201,2.강도범죄_424759_label.wav,1.0
5202,2.강도범죄_424819_label.wav,1.0
5203,2.강도범죄_425001_label.wav,1.0
5204,2.강도범죄_425059_label.wav,1.0
5205,2.강도범죄_425105_label.wav,1.0
5206,2.강도범죄_425118_label.wav,1.0
5207,2.강도범죄_425134_label.wav,1.0
5208,2.강도범죄_425140_label.wav,1.0
5209,2.강도범죄_425151_label.wav,1.0
5210,2.강도범죄_425187_label.wav,1.0
5211,2.강도범죄_425321_label.wav,1.0
5212,2.강도범죄_425333_label.wav,1.0
5213,2.강도범죄_425357_label.wav,1.0
5214,2.강도범죄_425363_label.wav,1.0
5218,2.강도범죄_425427_label.wav,1.0
5219,2.강도범죄_425441_label.wav,1.0
5220,2.강도범죄_425478_label.wav,1.0
5222,2.강도범죄_425538_label.wav,1.0
5223,2.강도범죄_425566_label.wav,1.0
5225,2.강도범죄_425667_label.wav,1.0
5226,2.강도범죄_425669_label.wav,1.0
5227,2.강도범죄_425691_label.wav,1.0
5228,2.강도범죄_425790_label.wav,1.0
5230,2.강도범죄_425829_label.wav,1.0
5232,2.강도범죄_425871_label.wav,1.0
5233,2.강도범죄_425877_label.wav,1.0
5234,2.강도범죄_425905_label.wav,1.0
5235,2.강도범죄_425932_label.wav,1.0
5237,2.강도범죄_426140_label.wav,1.0
5238,2.강도범죄_426148_label.wav,1.0
5239,2.강도범죄_426149_label.wav,1.0
5240,2.강도범죄_426234_label.wav,1.0
5241,2.강도범죄_426456_label.wav,1.0
5243,2.강도범죄_426595_label.wav,1.0
5244,2.강도범죄_426705_label.wav,1.0
5245,2.강도범죄_426763_label.wav,1.0
5246,2.강도범죄_426793_label.wav,1.0
5247,2.강도범죄_426817_label.wav,1.0
5248,2.강도범죄_426835_label.wav,1.0
5249,2.강도범죄_426870_label.wav,1.0
5252,2.강도범죄_427130_label.wav,1.0
5254,2.강도범죄_427354_label.wav,1.0
5255,2.강도범죄_427373_label.wav,1.0
5256,2.강도범죄_427443_label.wav,1.0
5259,2.강도범죄_427524_label.wav,1.0
5260,2.강도범죄_427569_label.wav,1.0
5261,2.강도범죄_427705_label.wav,1.0
5262,2.강도범죄_427733_label.wav,1.0
5263,2.강도범죄_427864_label.wav,1.0
5264,2.강도범죄_427900_label.wav,1.0
5266,2.강도범죄_427932_label.wav,1.0
5267,2.강도범죄_427955_label.wav,1.0
5268,2.강도범죄_427981_label.wav,1.0
5269,2.강도범죄_428199_label.wav,1.0
5270,2.강도범죄_428246_label.wav,1.0
5271,2.강도범죄_428451_label.wav,1.0
5273,2.강도범죄_428569_label.wav,1.0
5275,2.강도범죄_428702_label.wav,1.0
5277,2.강도범죄_428867_label.wav,1.0
5278,2.강도범죄_428885_label.wav,1.0
5279,2.강도범죄_428942_label.wav,1.0
5280,2.강도범죄_429036_label.wav,1.0
5281,2.강도범죄_429067_label.wav,1.0
5282,2.강도범죄_429079_label.wav,1.0
5284,2.강도범죄_429208_label.wav,1.0
5285,2.강도범죄_429307_label.wav,1.0
5287,2.강도범죄_429337_label.wav,1.0
5288,2.강도범죄_429410_label.wav,1.0
5289,2.강도범죄_429441_label.wav,1.0
5290,2.강도범죄_429490_label.wav,1.0
5291,2.강도범죄_429619_label.wav,1.0
5293,2.강도범죄_429712_label.wav,1.0
5295,2.강도범죄_429915_label.wav,1.0
5296,2.강도범죄_429984_label.wav,1.0
5297,2.강도범죄_429991_label.wav,1.0
5299,2.강도범죄_430302_label.wav,1.0
5300,2.강도범죄_430336_label.wav,1.0
5302,2.강도범죄_430395_label.wav,1.0
5303,2.강도범죄_430419_label.wav,1.0
5306,2.강도범죄_430655_label.wav,1.0
5307,2.강도범죄_430693_label.wav,1.0
5309,2.강도범죄_430799_label.wav,1.0
5310,2.강도범죄_431021_label.wav,1.0
5311,2.강도범죄_431076_label.wav,1.0
5312,2.강도범죄_431239_label.wav,1.0
5313,2.강도범죄_431356_label.wav,1.0
5314,2.강도범죄_431359_label.wav,1.0
5315,2.강도범죄_431401_label.wav,1.0
5316,2.강도범죄_431436_label.wav,1.0
5317,2.강도범죄_431562_label.wav,1.0
5318,2.강도범죄_431571_label.wav,1.0
5319,2.강도범죄_431578_label.wav,1.0
5320,2.강도범죄_431684_label.wav,1.0
5321,2.강도범죄_431689_label.wav,1.0
5322,2.강도범죄_431919_label.wav,1.0
5326,2.강도범죄_432152_label.wav,1.0
5328,2.강도범죄_432286_label.wav,1.0
5329,2.강도범죄_432319_label.wav,1.0
5330,2.강도범죄_432348_label.wav,1.0
5332,2.강도범죄_432595_label.wav,1.0
5333,2.강도범죄_432652_label.wav,1.0
5334,2.강도범죄_432656_label.wav,1.0
5335,2.강도범죄_432750_label.wav,1.0
5337,2.강도범죄_433016_label.wav,1.0
5338,2.강도범죄_433068_label.wav,1.0
5339,2.강도범죄_433107_label.wav,1.0
5340,2.강도범죄_433115_label.wav,1.0
5342,2.강도범죄_433270_label.wav,1.0
5343,2.강도범죄_433302_label.wav,1.0
5344,2.강도범죄_433311_label.wav,1.0
5345,2.강도범죄_433351_label.wav,1.0
5346,2.강도범죄_433398_label.wav,1.0
5347,2.강도범죄_433438_label.wav,1.0
5348,2.강도범죄_433487_label.wav,1.0
5349,2.강도범죄_433506_label.wav,1.0
5350,2.강도범죄_433657_label.wav,1.0
5351,2.강도범죄_433659_label.wav,1.0
5352,2.강도범죄_433674_label.wav,1.0
5354,2.강도범죄_433702_label.wav,1.0
5355,2.강도범죄_433723_label.wav,1.0
5356,2.강도범죄_433902_label.wav,1.0
5357,2.강도범죄_433929_label.wav,1.0
5359,2.강도범죄_434019_label.wav,1.0
5360,2.강도범죄_434063_label.wav,1.0
5361,2.강도범죄_434099_label.wav,1.0
5363,2.강도범죄_434138_label.wav,1.0
5364,2.강도범죄_434290_label.wav,1.0
5365,2.강도범죄_652870_label.wav,1.0
5367,2.강도범죄_652964_label.wav,1.0
5368,2.강도범죄_652965_label.wav,1.0
5369,2.강도범죄_652991_label.wav,1.0
5371,2.강도범죄_653020_label.wav,1.0
5379,2.강도범죄_653158_label.wav,1.0
5382,2.강도범죄_653204_label.wav,1.0
5383,2.강도범죄_653211_label.wav,1.0
5387,2.강도범죄_653256_label.wav,1.0
5390,2.강도범죄_653287_label.wav,1.0
5391,2.강도범죄_653327_label.wav,1.0
5392,2.강도범죄_653344_label.wav,1.0
5393,2.강도범죄_653374_label.wav,1.0
5394,2.강도범죄_653377_label.wav,1.0
5397,2.강도범죄_933817_label.wav,1.0
5398,2.강도범죄_933825_label.wav,1.0
5399,2.강도범죄_933827_label.wav,1.0
5402,2.강도범죄_933855_label.wav,1.0
5403,2.강도범죄_933864_label.wav,1.0
5405,2.강도범죄_933879_label.wav,1.0
5408,2.강도범죄_933892_label.wav,1.0
5410,2.강도범죄_933931_label.wav,1.0
5412,2.강도범죄_933952_label.wav,1.0
5414,2.강도범죄_933979_label.wav,1.0
5416,2.강도범죄_934002_label.wav,1.0
5417,2.강도범죄_934026_label.wav,1.0
5419,2.강도범죄_934039_label.wav,1.0
